FECHA;BCOLO CB Equity;ELCONDOR CB Equity;CONCONC CB Equity;PFBCOLO CB Equity;GRUPOSUR CB Equity;PFGRUPSU CB Equity;ISA CB Equity;EXITO CB Equity;NUTRESA CB Equity;GRUPOARG CB Equity;CEMARGOS CB Equity;PFGRUPOA CB Equity;PFCEMARG CB Equity;ETB CB Equity;PFAVH CB Equity;CELSIA CB Equity;BVC CB Equity;ECOPETL CB Equity;BOGOTA CB Equity;GEB CB Equity;PFDAVVND CB Equity;CORFICOL CB Equity;PFAVAL CB Equity;PFCORCOL CB Equity;PFCARPAK CB Equity;MINEROS CB Equity;CNEC CB Equity;FABRI CB Equity;AVAL CB Equity;ENKA CB Equity;VALSIME CB Equity;CLH CB Equity
15/06/2021;27700,00;937,20;412,00;27950,00;19300,00;17520,00;22960,00;12000,00;22490,00;10200,00;5170,00;8510,00;3688,00;205,00;283,07;4351,00;11320,00;2439,00;72000,00;2346,00;29630,00;30200,00;1090,00;24000,00;5326,13;4110,00;10530,00;5,00;1050,00;14,60;4626,32;3800,00
16/06/2021;27650,00;937,20;405,00;28140,00;19730,00;17500,00;22610,00;12000,00;22190,00;10100,00;5240,00;8250,00;3688,00;203,10;262,83;4350,00;11180,00;2409,00;71990,00;2395,00;29900,00;29700,00;1109,00;24000,00;5326,13;4085,00;10210,00;5,00;1061,00;14,60;4626,32;3800,00
17/06/2021;27500,00;937,20;405,00;27760,00;19790,00;17740,00;23000,00;11910,00;22600,00;10190,00;5230,00;8395,00;3601,00;203,10;260,77;4310,00;11200,00;2392,00;70370,00;2390,00;29470,00;29990,00;1098,00;23500,00;5326,13;3972,00;10040,00;5,00;1060,00;14,60;4626,32;3800,00
18/06/2021;27800,00;937,20;405,00;27790,00;20540,00;18190,00;23020,00;11900,00;22500,00;10500,00;5385,00;8520,00;3699,00;200,00;279,75;4246,00;11320,00;2397,00;70200,00;2439,00;28900,00;30000,00;1100,00;23500,00;5326,13;3980,00;10060,00;5,00;1050,00;14,60;4626,32;3800,00
21/06/2021;27490,00;937,20;405,00;27660,00;20000,00;17830,00;22400,00;11900,00;22460,00;10310,00;5270,00;8350,00;3844,00;201,00;270,85;4153,00;11390,00;2460,00;70980,00;2382,00;28450,00;29370,00;1087,00;23500,00;5326,13;3980,00;10040,00;4,51;1095,00;14,60;4626,32;3800,00
22/06/2021;27150,00;937,20;405,00;27200,00;19770,00;17460,00;22460,00;11900,00;22100,00;10310,00;5245,00;8550,00;3798,00;201,00;298,27;4080,00;11390,00;2481,00;70000,00;2440,00;28400,00;29130,00;1080,00;23500,00;5326,13;3990,00;10060,00;4,51;1095,00;14,60;4626,32;3800,00
23/06/2021;26890,00;923,80;400,00;27180,00;19230,00;17400,00;22200,00;11800,00;22500,00;10200,00;5265,00;8550,00;3798,00;201,00;297,65;4122,00;11240,00;2522,00;69500,00;2530,00;28750,00;28800,00;1096,00;23000,00;5326,13;4013,00;10390,00;4,51;1095,00;14,60;4626,32;3800,00
24/06/2021;27400,00;923,80;400,00;27800,00;19760,00;17700,00;22540,00;13000,00;22440,00;10560,00;5460,00;8570,00;3870,00;201,00;298,02;4210,00;11340,00;2750,00;70000,00;2499,00;29600,00;29580,00;1099,00;23300,00;5326,13;4050,00;10390,00;4,51;1100,00;14,60;4626,32;3700,00
25/06/2021;27680,00;923,80;400,00;27640,00;19800,00;17740,00;22460,00;14200,00;22400,00;10800,00;5470,00;8690,00;3900,00;209,20;298,09;4210,00;11320,00;2770,00;70490,00;2532,00;29470,00;29930,00;1119,00;23200,00;5326,13;4080,00;10400,00;4,51;1100,00;14,60;4626,32;3700,00
28/06/2021;27050,00;923,80;400,00;27030,00;19640,00;17680,00;22300,00;13990,00;22350,00;10770,00;5500,00;8700,00;3900,00;208,10;298,09;4200,00;11300,00;2718,00;70000,00;2542,00;29100,00;29630,00;1100,00;23200,00;5326,13;4054,00;10500,00;4,35;1100,00;14,60;4626,32;3700,00
29/06/2021;26360,00;940,00;380,00;26700,00;19000,00;17340,00;22200,00;13170,00;21710,00;10400,00;5400,00;8650,00;3850,00;208,10;288,75;4150,00;11300,00;2717,00;69940,00;2600,00;28160,00;29060,00;1089,00;23200,00;5326,13;4029,00;10340,00;4,27;1070,00;14,60;4626,32;3600,00
30/06/2021;26400,00;940,00;350,00;26820,00;18500,00;16520,00;22150,00;13600,00;21880,00;10000,00;5350,00;8020,00;3740,00;208,90;288,75;4250,00;11250,00;2722,00;69800,00;2571,00;27540,00;29200,00;1083,00;23300,00;5326,13;4029,00;10080,00;4,27;1139,00;14,60;4626,32;3600,00
